1.118963200885700858e-02,1.159568786564235850e-02,1.165110101564669973e-02,1.127592320166357145e-02
1.267357580810429644e-02,1.301066034083334794e-02,1.336491618077758486e-02,1.254867077626171772e-02
1.459373138745548651e-02,1.690924521777031550e-02,1.478163824424600335e-02,1.413598749150726461e-02
1.729690115060171160e-02,2.639268564386558144e-02,1.577168139894588941e-02,1.746045663942775994e-02
3.050966033063687646e-02,2.542414928975299596e-02,3.960409290741044586e-02,2.671050366738591045e-02
4.016653125821924991e-02,4.430212028766729315e-02,5.198251985163791083e-02,4.161786334300832113e-02
5.743267654260995198e-02,5.178936174920893004e-02,6.072081864457793549e-02,5.803212985489440701e-02
6.449799817692981885e-02,5.518375577130316817e-02,5.547216815978248117e-02,5.406690874454212620e-02
9.995986427043225542e-03,9.342651997623645579e-03,1.054222780815204132e-02,1.166475742387500063e-02
1.024446954204829598e-02,1.084609513392031238e-02,1.107348203477965740e-02,1.257226648130572826e-02
1.273231871424192023e-02,1.107304976169636371e-02,8.675423479694667483e-03,1.907661905736897714e-02
1.537233482872099426e-02,4.597727444487765408e-03,1.541368319715776328e-02,2.798985862884125278e-02
2.250027996298128302e-02,3.510927438799527067e-02,4.054947837371131875e-02,2.913621181265646856e-02
3.472461270387310756e-02,3.609538859666480692e-02,4.074477048185892736e-02,2.817992102385436654e-02
5.988876230947830226e-02,6.717043288370702636e-02,6.766236081392293378e-02,5.835840128173157282e-02
5.947281150732984523e-02,7.228138111017605449e-02,6.414401888995494017e-02,6.413741465490524485e-02
6.426092347301283654e-03,4.846119194715124527e-03,5.267692061593125599e-03,8.663025259210933512e-03
4.495597141450725746e-03,4.493968567118551867e-03,5.792811157837710924e-03,8.230981662736513299e-03
1.344557377581348870e-02,1.707119312359828538e-03,8.977555390465238178e-03,4.594155332102677763e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.095435905967366841e-03,5.161477985035516081e-03,2.686063572411556341e-02,1.218806725631954233e-02
1.809536713298669913e-02,5.587254718848295998e-02,1.896035196666098765e-02,3.576206903499540291e-02
5.105164471475281962e-02,6.137745840697168831e-02,1.198331509619118829e-01,4.552796275197518866e-02
