1.959628654494210281e-02,2.095671871897169733e-02,2.050342828036541554e-02,2.044739127571548742e-02
2.258310118773959943e-02,2.375966032630604657e-02,2.615320330770208937e-02,2.531209886572230450e-02
2.820126278027457883e-02,2.878996924590281059e-02,3.118203582506751462e-02,2.925065882211579787e-02
3.426168748167179867e-02,3.746921288501054575e-02,3.816406592679962712e-02,3.820645452206064552e-02
4.729488668489202630e-02,4.759073019694230050e-02,4.738130384178600163e-02,4.721320743088009558e-02
6.027403768211891943e-02,6.143142043973501970e-02,6.144420350393175329e-02,6.101916371222065871e-02
6.813597641636913449e-02,6.808997188367953146e-02,6.915815312070570930e-02,6.741525864797956458e-02
7.157004890052486024e-02,7.305526153973415648e-02,7.381382309973505418e-02,7.138870082102695414e-02
1.883872534635334245e-02,1.904003472790974719e-02,1.957274981363912175e-02,2.012457904214651205e-02
1.935518306621797011e-02,2.118429191145116200e-02,2.261057799362045651e-02,2.509455971446299463e-02
2.163012665590226258e-02,2.453705960511110007e-02,2.679980626627409893e-02,3.109062829955648241e-02
1.685632651784978175e-02,2.525722318700365440e-02,2.743885584947700074e-02,3.775314447836212312e-02
4.304207461455888256e-02,4.619771382725287173e-02,4.658133020712902639e-02,4.580794319758157984e-02
5.784225804545561900e-02,6.128105576668958082e-02,5.761399061587690190e-02,5.708749048521458147e-02
7.384946991401078464e-02,7.404119913491258309e-02,7.551067551537458955e-02,7.225999525771545362e-02
8.752820798973692806e-02,8.410191525858490280e-02,8.543732728446774838e-02,8.178689750526234314e-02
1.288479080637762106e-02,1.331584880078603983e-02,1.466764919745302750e-02,1.638831718962554737e-02
1.566625627160631029e-02,1.244852807524556015e-02,1.472930967139838773e-02,1.478306488109007617e-02
1.819063055779547924e-02,5.902583019624315502e-03,8.920709199709452725e-03,1.328984398321454534e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.226932746550059683e-02,2.713786394643912664e-02,4.169557222354509929e-02,2.965646175397944687e-02
3.027080386699349673e-02,3.715992437342840321e-02,5.453891064923580695e-02,6.799507736955798243e-02
8.643362490869957449e-02,8.836286751811392448e-02,9.749587253419461641e-02,8.066348604922045362e-02
1.019025808363219904e-01,1.187826486485291516e-01,9.985959709727183775e-02,9.489897569519178955e-02
7.227168042580195406e-03,7.789786495600827670e-03,8.996581889139827759e-03,1.321385505847699933e-02
