0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.987995258416049182e+00,-1.977795260958373547e+00,-1.987097364243147091e+00,-1.978241897653788328e+00,-1.957031250000000000e+00,-1.097472346108406782e+01
-1.830077932077046388e+00,-1.671920776367187500e+00,-1.822547912609401743e+00,-1.673774715512990952e+00,-1.312500000000000000e+00,-1.066475891978365809e+01
-1.977755303436424583e+00,-1.955606972590614223e+00,-1.977948221515093419e+00,-1.955897121261217952e+00,-1.914062500000000000e+00,-1.095586884772268910e+01
-1.999830834689336312e+00,-1.999860480190299050e+00,-1.999830745790655451e+00,-1.999857446048600274e+00,-1.082068157196044922e+01,-1.090104551613330841e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.999831454165551969e+00,-1.999868279170723406e+00,-1.999831128433227079e+00,-1.999859196657043370e+00,-1.087505936622619629e+01,-1.097684869501850535e+01
-1.998623599157600683e+00,-1.998992339556951325e+00,-1.998636885895211712e+00,-1.998704693427646006e+00,-1.058285728911869228e+01,-1.070762203261256218e+01
-1.957031937284742451e+00,-1.970207916572690010e+00,-1.971117990091443062e+00,-1.971307789906859398e+00,-1.080829665809869766e+01,-1.043127441406250000e+01
-1.997314453049173988e+00,-1.997816977045371090e+00,-1.997801487041606094e+00,-1.997621175362311874e+00,-1.096054741243699837e+01,-1.039152422547340393e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.994628906100303301e+00,-1.995713065415657184e+00,-1.997035191354802341e+00,-1.994734416084611439e+00,-1.097572981403209269e+01,-1.056208723394956905e+01
-1.999324614656248889e+00,-1.999420935276701172e+00,-1.999323039864111973e+00,-1.999465470432874703e+00,-1.069500002215818313e+01,-1.087954860925674438e+01
-1.997267354437962883e+00,-1.997286664712476068e+00,-1.997266260929188020e+00,-1.997814286215700008e+00,-1.052146203295196614e+01,-1.032812500000000000e+01
-1.999325779118747981e+00,-1.999419884897095656e+00,-1.999324218550583954e+00,-1.999489881938824487e+00,-1.096559138117017085e+01,-1.097713515804215945e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.492187499923528726e+00,8.981445311335811255e+00,3.491386413574218750e+00,8.999824449274456128e+00,-7.247988867220556131e-04,2.000000000000000000e+01
-1.914062500000000000e+00,-1.956909168045967817e+00,-1.916225148232485243e+00,-1.957119215279817581e+00,-1.092312526702880859e+01,-1.978125506546348333e+00
-6.250000000000000000e-01,-1.526489257812500000e+00,-1.674958943356614327e+00,-1.400390625000000000e+00,-1.031774902343750000e+01,-1.689618587493896484e+00
-1.828125000000000000e+00,-1.905500411987304688e+00,-1.880888442508876324e+00,-1.912290573120117188e+00,-1.089805603027344283e+01,-1.954495429523616323e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.992403717842535116e+00,-1.984751053969375789e+00,-1.983199434820562601e+00,-1.978515630120474267e+00,-1.086093664169311523e+01,-1.078883952647447586e+01
-1.908544469527995613e+00,-1.832561492919921875e+00,-1.829680442815931229e+00,-1.656250000000000000e+00,-1.072350311279296875e+01,-1.082084578698089317e+01
-1.976588544843252748e+00,-1.968784468248486519e+00,-1.966661617159843445e+00,-1.957031250751485096e+00,-1.091024186149679132e+01,-1.092240607738494873e+01
-1.999664306525522406e+00,-1.999681621220612993e+00,-1.999701224364811125e+00,-1.999777920988313307e+00,-1.088919322588481009e+01,-1.092623320060197045e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.999664306637098488e+00,-1.999708950115807182e+00,-1.999732076963739225e+00,-1.999666402674943777e+00,-1.082887758142019052e+01,-1.099198247503412418e+01
-1.997314433429687952e+00,-1.997610579893233762e+00,-1.997928990336845345e+00,-1.998456383120540192e+00,-9.348496228456497192e+00,-1.074458599090576172e+01
-1.978418517644553010e+00,-1.981096436269581318e+00,-1.982235235162079334e+00,-1.978369740352092121e+00,-1.084099102020263672e+01,-1.091655385494232178e+01
-1.998652893707506539e+00,-1.998968099523037445e+00,-1.998698032442922212e+00,-1.998653884122310487e+00,-1.082983231544494629e+01,-1.000639885105192661e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.997312385513250632e+00,-1.997758137430622583e+00,-1.998040008373983767e+00,-1.997311363806828277e+00,-1.095483161636250458e+01,-1.079380989074707031e+01
-1.998657226548236299e+00,-1.998823172127736747e+00,-1.998843338604385345e+00,-1.998775250939278436e+00,-1.071216788887977600e+01,-1.015495300292968750e+01
-1.994628906240525357e+00,-1.995963470234073611e+00,-1.994789457488877815e+00,-1.994912503874729737e+00,-1.092838001220191124e+01,-1.068548583954056141e+01
-1.998657225891718348e+00,-1.998898592944057917e+00,-1.998659112690133632e+00,-1.999074068065799015e+00,-1.083696918032364920e+01,-1.095858568907715380e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.375000000000000000e-01,3.491787977516651154e+00,3.474243164062500000e+00,9.000000000000000000e+00,-5.500488281250000000e+00,-5.494403598597273231e+00
-1.828720078648244929e+00,-1.930882692337036133e+00,-1.942308664321899414e+00,-1.928176403045654297e+00,-1.088789427280426025e+01,-1.022167968750000000e+01
-1.319379026574097225e+00,-1.683593750000000000e+00,-1.604492187500000000e+00,-1.709960937500000000e+00,-9.726562500000000000e+00,-9.765625000000000000e+00
-1.699859340384136885e+00,-1.824081420898437500e+00,-1.837677001953125000e+00,-1.898503303527832031e+00,-1.056103515625000000e+01,-7.903808593750000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.999328613281150968e+00,-1.999346211461552780e+00,-1.999456828004120723e+00,-1.999573539112315057e+00,-1.096590863326855469e+01,-1.059762417011370417e+01
-1.989257812500181188e+00,-1.990441413305234164e+00,-1.991803112064777670e+00,-1.989528862148290500e+00,-1.059500122070312500e+01,-1.069006347656250000e+01
-1.998657226170770462e+00,-1.998889938181966031e+00,-1.998898053438116662e+00,-1.998948751808990565e+00,-1.092088282108306885e+01,-1.076129648990946208e+01
-1.991438245775498217e+00,-1.990951823274372146e+00,-1.989257812500095923e+00,-1.989644005137961358e+00,-9.299804687500000000e+00,-1.054656073357909918e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.994041575204628103e+00,-1.990735285711707547e+00,-1.989257812500000000e+00,-1.993570432787237223e+00,-1.067883300781250000e+01,-1.088741731491453990e+01
-1.963442623615264893e+00,-1.943165063858032227e+00,-1.914062514435952878e+00,-1.949003873394520747e+00,-9.273254394531250000e+00,-1.086888319253921509e+01
-1.989258254064234066e+00,-1.993787434214027599e+00,-1.993747453043397400e+00,-1.993124509353037865e+00,-1.087591529003502799e+01,-1.090633740276098251e+01
-1.999328613262736365e+00,-1.999532273870461285e+00,-1.999474112166317541e+00,-1.999455189892266116e+00,-1.081646660286060069e+01,-1.097376709478428936e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.998657226562173594e+00,-1.998819872736204761e+00,-1.999211476619245254e+00,-1.998949884958292955e+00,-1.099196032380019084e+01,-1.092883107712259516e+01
-1.997296717066198823e+00,-1.997587191473456869e+00,-1.997302913009333825e+00,-1.997708745759192883e+00,-1.084461794793605804e+01,-1.091141964541748166e+01
-1.989067348771614840e+00,-1.990475784346926957e+00,-1.989010698051167259e+00,-1.991230228712083772e+00,-1.025976562500000000e+01,-1.045246887207031250e+01
-1.997301531238033334e+00,-1.997921542998099653e+00,-1.997306566736895217e+00,-1.997681866379132032e+00,-1.094750074762851000e+01,-1.095349674022509134e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
