0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.877371290948713023e-01,-1.423338564386789074e-02,-5.857202864884029081e-01,4.391653504795850482e-01,1.622614670000002146e+00,-8.541766108496966936e+00
-3.804813043992900212e+00,5.943136365040474267e+00,3.577521828485521471e+00,5.943115030672010413e+00,7.714700000000002333e+00,-3.056771150062279396e+00
4.429223601823635836e-01,1.562669423306299210e+00,-4.376812290498000024e+00,1.621001161102351595e+00,2.914016300000002335e+00,-7.393611506957463497e+00
-4.996845490100030318e+00,-5.648206637257764839e+00,-6.954504319580002480e+00,-7.198604342219846686e+00,-1.221829587000000039e+01,-1.283182031334339079e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.258660172231727437e+00,-6.501605626099745905e+00,-4.996845502050539345e+00,-6.244997182556609516e+00,-1.339547898458067365e+01,-1.235447439896699962e+01
-5.503885285501882940e+00,-4.019142296961079275e+00,-3.136962263511927862e+00,-5.721213081028952985e+00,-1.288102027480265832e+01,-1.439687487558689583e+01
1.622614670000002146e+00,-1.231146386697696826e-01,-1.084398218073661546e+00,-5.366013282907440285e+00,-1.403366700253904575e+01,-1.402842059474820502e+01
-2.374402515012998816e+00,-6.495321882013887382e+00,-6.552215129766497448e+00,-6.313310665949909861e+00,-1.337362485596208295e+01,-1.449451514233928506e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.527113905569998487e+00,-5.594429396852454772e+00,-5.521843337796151552e+00,-5.890516624129267242e+00,-1.163597630116521486e+01,-1.436138151109021877e+01
-3.823266037160538922e+00,-4.620370262726765986e+00,-5.942526641543810939e+00,-5.930126773060272249e+00,-1.455743021921289326e+01,-1.440955532913863912e+01
