-1.394056549108088561e+01,-1.312541812241947703e+01,-1.312541872179992986e+01,-1.399411621008693984e+01
-1.312531974617758124e+01,-1.224789770008817946e+01,-1.224789770006204748e+01,-1.399412767503955557e+01
-1.224788345952333124e+01,-1.136151282838707210e+01,-1.136151282838707210e+01,-1.312487512594927175e+01
-1.136151184007904291e+01,-1.046617457412835606e+01,-1.046617457412835606e+01,-1.224789669838675188e+01
-1.046616996370931219e+01,-9.561792499119551536e+00,-9.561792499119551536e+00,-1.136151280682697795e+01
-9.561791491241629970e+00,-8.648275251635910266e+00,-8.648275251635910266e+00,-1.046617457222128778e+01
-8.648275231905653726e+00,-7.725530557207989979e+00,-7.725530557207989979e+00,-9.561792469617891754e+00
-7.725530537980434431e+00,-6.793465209300999952e+00,-6.793465209300999952e+00,-8.648275251635908489e+00
-6.793465209300999952e+00,-5.851985059899999619e+00,-5.851985059899999619e+00,-7.725530537779378371e+00
-5.851985059898031416e+00,-4.900995009999999930e+00,-4.900995009999999930e+00,-6.793465209100188140e+00
-4.900995009993200924e+00,-3.940398999999999763e+00,-3.940398999999999763e+00,-5.851985059898990649e+00
-3.940398999999999763e+00,-3.940398999708870864e+00,-2.970099999999999962e+00,-4.900995009997041407e+00
-1.399412513826839799e+01,-1.224789770010320211e+01,-1.224789770010320211e+01,-1.312541872310216817e+01
-1.312541872154599254e+01,-1.136151282838707210e+01,-1.136151282838707210e+01,-1.312541872310216995e+01
-1.224789770010320211e+01,-1.046617457412835606e+01,-1.046617457412835606e+01,-1.224789770010320211e+01
-1.136151282838707210e+01,-9.561792499119551536e+00,-9.561792499119551536e+00,-1.136151282838707210e+01
-1.046617457412835606e+01,-8.648275251635910266e+00,-8.648275251635910266e+00,-1.046617457412835606e+01
-9.561792499119551536e+00,-7.725530557207989979e+00,-7.725530557207989979e+00,-9.561792499119551536e+00
-8.648275251635910266e+00,-6.793465209300999952e+00,-6.793465209300999952e+00,-8.648275251635910266e+00
-7.725530557207989979e+00,-5.851985059899999619e+00,-5.851985059899999619e+00,-7.725530557207989979e+00
-6.793465209300999952e+00,-4.900995009999999930e+00,-4.900995009999999930e+00,-6.793465209300999952e+00
-5.851985059899999619e+00,-3.940398999999999763e+00,-3.940398999999999763e+00,-5.851985059899999619e+00
-4.900995009999999930e+00,-2.970099999999999962e+00,-2.970099999999999962e+00,-4.900995009999999930e+00
-3.940398999999999763e+00,-2.970099999999999962e+00,-1.989999999999999991e+00,-3.940398999999999763e+00
-1.312541872310216995e+01,-1.136151282838707210e+01,-1.312541872310216995e+01,-1.224789770010320211e+01
-1.224789770010320211e+01,-1.046617457412835606e+01,-1.121254187231021717e+02,-1.224789770010320211e+01
-1.136151282838707210e+01,-9.561792499119551536e+00,-1.121254187231021717e+02,-1.136151282838707210e+01
-1.046617457412835606e+01,-8.648275251635910266e+00,-1.121254187231021717e+02,-1.046617457412835606e+01
-9.561792499119551536e+00,-7.725530557207989979e+00,-1.121254187231021717e+02,-9.561792499119551536e+00
-8.648275251635910266e+00,-6.793465209300999952e+00,-1.121254187231021717e+02,-8.648275251635910266e+00
-7.725530557207989979e+00,-5.851985059899999619e+00,-1.121254187231021717e+02,-7.725530557207989979e+00
-6.793465209300999952e+00,-4.900995009999999930e+00,-1.121254187231021717e+02,-6.793465209300999952e+00
-5.851985059899999619e+00,-3.940398999999999763e+00,-1.121254187231021717e+02,-5.851985059899999619e+00
-4.900995009999999930e+00,-2.970099999999999962e+00,-1.121254187231021717e+02,-4.900995009999999930e+00
-3.940398999999999763e+00,-1.989999999999999991e+00,-1.121254187231021717e+02,-3.940398999999999763e+00
-2.970099999999999962e+00,-1.989999999999999991e+00,-1.000000000000000000e+00,-2.970099999999999962e+00
-1.224789770010320211e+01,-1.121254187231021717e+02,-1.312541872310216995e+01,-1.312541872310216995e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
